stationID,Date_Time,Date,time,PM25,PM10,O3,CO,NO2,SO2,AQI-Level,AQI-Score
98t,15/4/2023 16:00,15/4/2023,16:00,82,114,51,0.74,-1,-1,4,180
83t,15/4/2023 16:00,15/4/2023,16:00,61,82,58,0.41,5,24,4,126
o66,15/4/2023 16:00,15/4/2023,16:00,79,106,-1,-1,-1,-1,4,172
57t,15/4/2023 16:00,15/4/2023,16:00,166,188,80,-1,-1,-1,5,276
73t,15/4/2023 16:00,15/4/2023,16:00,239,313,55,2.41,-1,2,5,349
35t,15/4/2023 16:00,15/4/2023,16:00,101,-1,-1,-1,-1,-1,5,211
o30,15/4/2023 16:00,15/4/2023,16:00,79,110,-1,-1,-1,-1,4,172
o31,15/4/2023 16:00,15/4/2023,16:00,155,195,-1,-1,-1,-1,5,265
o64,15/4/2023 16:00,15/4/2023,16:00,98,125,-1,-1,-1,-1,5,208
o65,15/4/2023 16:00,15/4/2023,16:00,91,122,-1,-1,-1,-1,5,201
o10,15/4/2023 16:00,15/4/2023,16:00,59,-1,-1,-1,-1,-1,4,121
97t,15/4/2023 16:00,15/4/2023,16:00,76,106,69,0.54,6,1,4,164
72t,15/4/2023 16:00,15/4/2023,16:00,74,98,-1,-1,-1,1,4,159
69t,15/4/2023 16:00,15/4/2023,16:00,76,-1,68,-1,3,-1,4,164
58t,15/4/2023 16:00,15/4/2023,16:00,138,149,-1,-1,-1,-1,5,248
reo1,15/4/2023 16:00,15/4/2023,16:00,246,-1,-1,-1,-1,-1,5,356
10t,15/4/2023 16:00,15/4/2023,16:00,47,-1,-1,-1,-1,-1,3,88
50t,15/4/2023 16:00,15/4/2023,16:00,54,-1,-1,-1,-1,-1,4,109
bkp112t,15/4/2023 16:00,15/4/2023,16:00,52,-1,-1,-1,-1,-1,4,104
bkp114t,15/4/2023 16:00,15/4/2023,16:00,44,-1,-1,-1,-1,-1,3,76
bkp115t,15/4/2023 16:00,15/4/2023,16:00,50,-1,-1,-1,-1,-1,3,100
bkp116t,15/4/2023 16:00,15/4/2023,16:00,49,-1,-1,-1,-1,-1,3,96
bkp117t,15/4/2023 16:00,15/4/2023,16:00,46,-1,-1,-1,-1,-1,3,84
bkp118t,15/4/2023 16:00,15/4/2023,16:00,52,-1,-1,-1,-1,-1,4,104
bkp119t,15/4/2023 16:00,15/4/2023,16:00,50,-1,-1,-1,-1,-1,3,100
bkp120t,15/4/2023 16:00,15/4/2023,16:00,49,-1,-1,-1,-1,-1,3,96
bkp121t,15/4/2023 16:00,15/4/2023,16:00,50,-1,-1,-1,-1,-1,3,100
bkp122t,15/4/2023 16:00,15/4/2023,16:00,49,-1,-1,-1,-1,-1,3,96
bkp123t,15/4/2023 15:00,15/4/2023,15:00,50,-1,-1,-1,-1,-1,3,100
bkp124t,15/4/2023 16:00,15/4/2023,16:00,45,-1,-1,-1,-1,-1,3,80
bkp125t,15/4/2023 16:00,15/4/2023,16:00,53,-1,-1,-1,-1,-1,4,106
bkp126t,15/4/2023 16:00,15/4/2023,16:00,48,-1,-1,-1,-1,-1,3,92
bkp127t,15/4/2023 16:00,15/4/2023,16:00,57,-1,-1,-1,-1,-1,4,116
bkp128t,15/4/2023 16:00,15/4/2023,16:00,48,-1,-1,-1,-1,-1,3,92
bkp129t,15/4/2023 16:00,15/4/2023,16:00,52,-1,-1,-1,-1,-1,4,104
bkp130t,15/4/2023 16:00,15/4/2023,16:00,49,-1,-1,-1,-1,-1,3,96
bkp131t,15/4/2023 16:00,15/4/2023,16:00,44,-1,-1,-1,-1,-1,3,76
bkp61t,15/4/2023 16:00,15/4/2023,16:00,48,-1,-1,-1,-1,-1,3,92
bkp76t,15/4/2023 15:00,15/4/2023,15:00,45,-1,-1,-1,-1,-1,3,80
79t,15/4/2023 16:00,15/4/2023,16:00,49,-1,-1,-1,-1,0,3,96
67t,15/4/2023 16:00,15/4/2023,16:00,103,-1,-1,-1,-1,-1,5,213
68t,15/4/2023 16:00,15/4/2023,16:00,81,114,11,0.69,1,2,4,177
o21,15/4/2023 16:00,15/4/2023,16:00,83,-1,-1,-1,-1,-1,4,182
o27,15/4/2023 16:00,15/4/2023,16:00,66,-1,-1,-1,-1,-1,4,139
36t,15/4/2023 16:00,15/4/2023,16:00,101,123,-1,-1,-1,-1,5,211
o29,15/4/2023 16:00,15/4/2023,16:00,80,-1,-1,-1,-1,-1,4,175
03t,15/4/2023 17:00,15/4/2023,17:00,62,-1,-1,-1,-1,-1,4,129
05t,15/4/2023 17:00,15/4/2023,17:00,54,-1,-1,-1,-1,-1,4,109
10t,15/4/2023 17:00,15/4/2023,17:00,47,-1,-1,-1,-1,-1,3,88
50t,15/4/2023 17:00,15/4/2023,17:00,54,-1,-1,-1,-1,-1,4,109
52t,15/4/2023 17:00,15/4/2023,17:00,55,67,-1,-1,-1,-1,4,111
53t,15/4/2023 17:00,15/4/2023,17:00,50,-1,-1,-1,-1,-1,3,100
59t,15/4/2023 17:00,15/4/2023,17:00,45,72,58,-1,-1,-1,3,80
bkp101t,15/4/2023 17:00,15/4/2023,17:00,56,-1,-1,-1,-1,-1,4,114
bkp102t,15/4/2023 17:00,15/4/2023,17:00,54,-1,-1,-1,-1,-1,4,109
bkp103t,15/4/2023 17:00,15/4/2023,17:00,61,-1,-1,-1,-1,-1,4,126
bkp104t,15/4/2023 17:00,15/4/2023,17:00,49,-1,-1,-1,-1,-1,3,96
bkp56t,15/4/2023 17:00,15/4/2023,17:00,49,-1,-1,-1,-1,-1,3,96
bkp57t,15/4/2023 17:00,15/4/2023,17:00,43,-1,-1,-1,-1,-1,3,71
bkp58t,15/4/2023 17:00,15/4/2023,17:00,49,-1,-1,-1,-1,-1,3,96
bkp59t,15/4/2023 17:00,15/4/2023,17:00,49,-1,-1,-1,-1,-1,3,96
bkp60t,15/4/2023 17:00,15/4/2023,17:00,51,-1,-1,-1,-1,-1,4,101
bkp62t,15/4/2023 17:00,15/4/2023,17:00,54,-1,-1,-1,-1,-1,4,109
bkp63t,15/4/2023 17:00,15/4/2023,17:00,51,-1,-1,-1,-1,-1,4,101
bkp65t,15/4/2023 17:00,15/4/2023,17:00,65,-1,-1,-1,-1,-1,4,137
bkp66t,15/4/2023 17:00,15/4/2023,17:00,55,-1,-1,-1,-1,-1,4,111
bkp70t,15/4/2023 17:00,15/4/2023,17:00,50,-1,-1,-1,-1,-1,3,100
bkp71t,15/4/2023 17:00,15/4/2023,17:00,48,-1,-1,-1,-1,-1,3,92
bkp72t,15/4/2023 17:00,15/4/2023,17:00,58,-1,-1,-1,-1,-1,4,119
bkp73t,15/4/2023 17:00,15/4/2023,17:00,64,-1,-1,-1,-1,-1,4,134
bkp74t,15/4/2023 17:00,15/4/2023,17:00,50,-1,-1,-1,-1,-1,3,100
bkp75t,15/4/2023 17:00,15/4/2023,17:00,51,-1,-1,-1,-1,-1,4,101
bkp77t,15/4/2023 17:00,15/4/2023,17:00,53,-1,-1,-1,-1,-1,4,106
bkp78t,15/4/2023 17:00,15/4/2023,17:00,54,-1,-1,-1,-1,-1,4,109
bkp79t,15/4/2023 17:00,15/4/2023,17:00,53,-1,-1,-1,-1,-1,4,106
bkp80t,15/4/2023 17:00,15/4/2023,17:00,51,-1,-1,-1,-1,-1,4,101
bkp81t,15/4/2023 17:00,15/4/2023,17:00,58,-1,-1,-1,-1,-1,4,119
bkp82t,15/4/2023 17:00,15/4/2023,17:00,51,-1,-1,-1,-1,-1,4,101
bkp83t,15/4/2023 17:00,15/4/2023,17:00,62,-1,-1,-1,-1,-1,4,129
bkp84t,15/4/2023 17:00,15/4/2023,17:00,58,-1,-1,-1,-1,-1,4,119
bkp85t,15/4/2023 17:00,15/4/2023,17:00,69,-1,-1,-1,-1,-1,4,147
bkp86t,15/4/2023 17:00,15/4/2023,17:00,57,-1,-1,-1,-1,-1,4,116
bkp87t,15/4/2023 17:00,15/4/2023,17:00,59,-1,-1,-1,-1,-1,4,121
bkp88t,15/4/2023 17:00,15/4/2023,17:00,56,-1,-1,-1,-1,-1,4,114
bkp89t,15/4/2023 17:00,15/4/2023,17:00,57,-1,-1,-1,-1,-1,4,116
bkp90t,15/4/2023 17:00,15/4/2023,17:00,54,-1,-1,-1,-1,-1,4,109
bkp91t,15/4/2023 17:00,15/4/2023,17:00,52,-1,-1,-1,-1,-1,4,104
bkp92t,15/4/2023 17:00,15/4/2023,17:00,65,-1,-1,-1,-1,-1,4,137
bkp93t,15/4/2023 17:00,15/4/2023,17:00,50,-1,-1,-1,-1,-1,3,100
bkp94t,15/4/2023 17:00,15/4/2023,17:00,65,-1,-1,-1,-1,-1,4,137
bkp95t,15/4/2023 17:00,15/4/2023,17:00,59,-1,-1,-1,-1,-1,4,121
bkp96t,15/4/2023 17:00,15/4/2023,17:00,48,-1,-1,-1,-1,-1,3,92
bkp97t,15/4/2023 17:00,15/4/2023,17:00,58,-1,-1,-1,-1,-1,4,119
bkp98t,15/4/2023 17:00,15/4/2023,17:00,53,-1,-1,-1,-1,-1,4,106
bkp99t,15/4/2023 17:00,15/4/2023,17:00,47,-1,-1,-1,-1,-1,3,88
94t,15/4/2023 17:00,15/4/2023,17:00,83,120,55,0.74,16,2,4,182
46t,15/4/2023 17:00,15/4/2023,17:00,61,-1,-1,-1,-1,-1,4,126
100t,15/4/2023 17:00,15/4/2023,17:00,45,64,28,0.44,8,1,3,80
32t,15/4/2023 17:00,15/4/2023,17:00,52,-1,-1,-1,-1,-1,4,104
33t,15/4/2023 17:00,15/4/2023,17:00,47,-1,-1,-1,-1,-1,3,88
34t,15/4/2023 17:00,15/4/2023,17:00,47,-1,57,-1,-1,-1,3,88
o23,15/4/2023 17:00,15/4/2023,17:00,80,-1,-1,-1,-1,-1,4,175
93t,15/4/2023 17:00,15/4/2023,17:00,38,71,47,0.32,1,1,3,51
87t,15/4/2023 17:00,15/4/2023,17:00,41,55,34,0.28,0,0,3,63
76t,15/4/2023 17:00,15/4/2023,17:00,73,105,-1,-1,-1,-1,4,157
o59,15/4/2023 17:00,15/4/2023,17:00,63,-1,-1,-1,-1,-1,4,131
81t,15/4/2023 17:00,15/4/2023,17:00,62,90,-1,-1,-1,-1,4,129
88t,15/4/2023 17:00,15/4/2023,17:00,59,89,52,0.33,8,1,4,121
47t,15/4/2023 17:00,15/4/2023,17:00,53,-1,59,0.8,54,2,4,106
89t,15/4/2023 17:00,15/4/2023,17:00,25,59,38,0.7,0,3,2,33
41t,15/4/2023 17:00,15/4/2023,17:00,70,-1,-1,-1,-1,-1,4,149
13t,15/4/2023 17:00,15/4/2023,17:00,49,69,64,0.62,6,0,3,96
22t,15/4/2023 17:00,15/4/2023,17:00,49,74,-1,-1,-1,-1,3,96
62t,15/4/2023 17:00,15/4/2023,17:00,36,59,-1,-1,-1,-1,2,48
67t,15/4/2023 17:00,15/4/2023,17:00,104,-1,-1,-1,-1,-1,5,214
75t,15/4/2023 17:00,15/4/2023,17:00,157,-1,-1,1.86,4,-1,5,267
m7,15/4/2023 17:00,15/4/2023,17:00,56,85,1,1.43,-1,-1,4,114
101t,15/4/2023 17:00,15/4/2023,17:00,45,62,67,0.16,1,0,3,92
20t,15/4/2023 17:00,15/4/2023,17:00,48,78,35,0.47,6,5,3,92
103t,15/4/2023 17:00,15/4/2023,17:00,72,96,41,0.57,2,0,4,154
77t,15/4/2023 17:00,15/4/2023,17:00,54,64,23,-1,-1,2,4,109
21t,15/4/2023 17:00,15/4/2023,17:00,57,-1,-1,-1,-1,-1,4,116
70t,15/4/2023 17:00,15/4/2023,17:00,129,-1,-1,-1,-1,-1,5,239
95t,15/4/2023 17:00,15/4/2023,17:00,75,117,60,0.75,2,3,4,162
86t,15/4/2023 17:00,15/4/2023,17:00,101,141,76,0.14,4,0,5,211
43t,15/4/2023 17:00,15/4/2023,17:00,43,-1,31,0.38,-1,-1,3,71
102t,15/4/2023 17:00,15/4/2023,17:00,56,82,97,0.52,3,1,4,154
63t,15/4/2023 17:00,15/4/2023,17:00,36,65,38,-1,-1,-1,2,48
28t,15/4/2023 17:00,15/4/2023,17:00,52,95,55,-1,-1,1,4,104
29t,15/4/2023 17:00,15/4/2023,17:00,58,87,-1,-1,-1,-1,4,119
30t,15/4/2023 17:00,15/4/2023,17:00,63,-1,43,-1,-1,-1,4,131
31t,15/4/2023 17:00,15/4/2023,17:00,54,-1,23,0.68,3,1,4,109
74t,15/4/2023 17:00,15/4/2023,17:00,44,59,-1,-1,-1,-1,3,76
99t,15/4/2023 17:00,15/4/2023,17:00,70,112,66,0.59,5,2,4,149
38t,15/4/2023 17:00,15/4/2023,17:00,74,-1,-1,-1,-1,-1,4,159
39t,15/4/2023 17:00,15/4/2023,17:00,77,-1,-1,-1,-1,-1,4,167
40t,15/4/2023 17:00,15/4/2023,17:00,73,-1,-1,-1,-1,-1,4,157
68t,15/4/2023 17:00,15/4/2023,17:00,85,118,13,0.68,1,2,4,187
o33,15/4/2023 17:00,15/4/2023,17:00,114,146,-1,-1,-1,-1,5,224
90t,15/4/2023 17:00,15/4/2023,17:00,48,68,52,0.74,5,1,3,92
80t,15/4/2023 17:00,15/4/2023,17:00,34,-1,-1,-1,-1,-1,2,43
08t,15/4/2023 17:00,15/4/2023,17:00,54,-1,-1,-1,1,-1,4,109
16t,15/4/2023 17:00,15/4/2023,17:00,53,76,38,0.21,-1,0,4,106
17t,15/4/2023 17:00,15/4/2023,17:00,49,63,-1,1.47,-1,-1,3,96
18t,15/4/2023 17:00,15/4/2023,17:00,60,-1,27,0.2,-1,-1,4,124
19t,15/4/2023 17:00,15/4/2023,17:00,42,82,-1,-1,-1,-1,3,67
84t,15/4/2023 17:00,15/4/2023,17:00,47,67,41,0.73,3,-1,3,88
27t,15/4/2023 17:00,15/4/2023,17:00,49,70,20,-1,-1,-1,3,96
24t,15/4/2023 17:00,15/4/2023,17:00,51,89,-1,1.47,7,0,4,101
25t,15/4/2023 17:00,15/4/2023,17:00,52,84,-1,-1,-1,-1,4,104
71t,15/4/2023 17:00,15/4/2023,17:00,35,63,51,0.32,15,1,3,51
85t,15/4/2023 17:00,15/4/2023,17:00,80,117,49,0.7,2,1,4,175
96t,15/4/2023 17:00,15/4/2023,17:00,82,122,73,0.27,-1,0,4,180
82t,15/4/2023 17:00,15/4/2023,17:00,97,130,60,0.59,5,1,5,207
91t,15/4/2023 17:00,15/4/2023,17:00,63,88,70,0.57,13,1,4,131
92t,15/4/2023 17:00,15/4/2023,17:00,72,105,76,1.24,6,0,4,154
98t,15/4/2023 17:00,15/4/2023,17:00,83,115,55,0.79,13,1,4,182
83t,15/4/2023 17:00,15/4/2023,17:00,61,83,61,0.4,3,25,4,126
o66,15/4/2023 17:00,15/4/2023,17:00,79,107,-1,-1,-1,-1,4,172
57t,15/4/2023 17:00,15/4/2023,17:00,165,187,93,-1,-1,-1,5,275
73t,15/4/2023 17:00,15/4/2023,17:00,239,313,65,2.29,-1,1,5,349
35t,15/4/2023 17:00,15/4/2023,17:00,104,-1,-1,-1,-1,-1,5,214
36t,15/4/2023 17:00,15/4/2023,17:00,106,128,-1,-1,-1,-1,5,216
o30,15/4/2023 17:00,15/4/2023,17:00,81,113,-1,-1,-1,-1,4,177
o31,15/4/2023 17:00,15/4/2023,17:00,157,200,-1,-1,-1,-1,5,267
o64,15/4/2023 17:00,15/4/2023,17:00,101,128,-1,-1,-1,-1,5,211
o65,15/4/2023 17:00,15/4/2023,17:00,95,128,-1,-1,-1,-1,5,205
72t,15/4/2023 17:00,15/4/2023,17:00,73,96,-1,-1,-1,1,4,157
69t,15/4/2023 17:00,15/4/2023,17:00,77,-1,73,-1,5,-1,4,167
58t,15/4/2023 17:00,15/4/2023,17:00,141,153,-1,-1,-1,-1,5,251
reo1,15/4/2023 17:00,15/4/2023,17:00,249,-1,-1,-1,-1,-1,5,359
02t,15/4/2023 17:00,15/4/2023,17:00,58,84,-1,-1,2,-1,4,119
11t,15/4/2023 17:00,15/4/2023,17:00,55,-1,-1,-1,-1,-1,4,111
12t,15/4/2023 17:00,15/4/2023,17:00,55,-1,-1,-1,-1,-1,4,111
54t,15/4/2023 17:00,15/4/2023,17:00,66,98,-1,0.83,16,-1,4,139
61t,15/4/2023 17:00,15/4/2023,17:00,45,-1,-1,-1,-1,-1,3,80
bkp100t,15/4/2023 17:00,15/4/2023,17:00,69,-1,-1,-1,-1,-1,4,147
bkp105t,15/4/2023 17:00,15/4/2023,17:00,55,-1,-1,-1,-1,-1,4,111
bkp112t,15/4/2023 17:00,15/4/2023,17:00,53,-1,-1,-1,-1,-1,4,106
bkp114t,15/4/2023 17:00,15/4/2023,17:00,45,-1,-1,-1,-1,-1,3,80
bkp115t,15/4/2023 17:00,15/4/2023,17:00,50,-1,-1,-1,-1,-1,3,100
bkp116t,15/4/2023 17:00,15/4/2023,17:00,49,-1,-1,-1,-1,-1,3,96
bkp117t,15/4/2023 17:00,15/4/2023,17:00,47,-1,-1,-1,-1,-1,3,88
bkp118t,15/4/2023 17:00,15/4/2023,17:00,53,-1,-1,-1,-1,-1,4,106
bkp119t,15/4/2023 17:00,15/4/2023,17:00,51,-1,-1,-1,-1,-1,4,101
bkp120t,15/4/2023 17:00,15/4/2023,17:00,50,-1,-1,-1,-1,-1,3,100
bkp121t,15/4/2023 17:00,15/4/2023,17:00,51,-1,-1,-1,-1,-1,4,101
bkp122t,15/4/2023 17:00,15/4/2023,17:00,50,-1,-1,-1,-1,-1,3,100
bkp123t,15/4/2023 17:00,15/4/2023,17:00,51,-1,-1,-1,-1,-1,4,101
bkp124t,15/4/2023 17:00,15/4/2023,17:00,45,-1,-1,-1,-1,-1,3,80
bkp125t,15/4/2023 17:00,15/4/2023,17:00,53,-1,-1,-1,-1,-1,4,106
bkp126t,15/4/2023 17:00,15/4/2023,17:00,48,-1,-1,-1,-1,-1,3,92
bkp127t,15/4/2023 17:00,15/4/2023,17:00,58,-1,-1,-1,-1,-1,4,119
bkp128t,15/4/2023 17:00,15/4/2023,17:00,49,-1,-1,-1,-1,-1,3,96
bkp129t,15/4/2023 17:00,15/4/2023,17:00,53,-1,-1,-1,-1,-1,4,106
bkp130t,15/4/2023 17:00,15/4/2023,17:00,49,-1,-1,-1,-1,-1,3,96
bkp131t,15/4/2023 17:00,15/4/2023,17:00,45,-1,-1,-1,-1,-1,3,80
bkp61t,15/4/2023 17:00,15/4/2023,17:00,48,-1,-1,-1,-1,-1,3,92
bkp64t,15/4/2023 17:00,15/4/2023,17:00,57,-1,-1,-1,-1,-1,4,116
bkp67t,15/4/2023 17:00,15/4/2023,17:00,80,-1,-1,-1,-1,-1,4,175
bkp69t,15/4/2023 17:00,15/4/2023,17:00,57,-1,-1,-1,-1,-1,4,116
bkp76t,15/4/2023 16:00,15/4/2023,16:00,45,-1,-1,-1,-1,-1,3,80
o26,15/4/2023 17:00,15/4/2023,17:00,59,-1,-1,-1,-1,-1,4,121
60t,15/4/2023 17:00,15/4/2023,17:00,49,98,35,-1,-1,-1,3,96
o28,15/4/2023 17:00,15/4/2023,17:00,65,-1,-1,-1,-1,-1,4,137
78t,15/4/2023 17:00,15/4/2023,17:00,28,49,-1,-1,-1,-1,2,30
o38,15/4/2023 17:00,15/4/2023,17:00,47,-1,-1,-1,-1,-1,3,88
26t,15/4/2023 17:00,15/4/2023,17:00,67,-1,-1,-1,-1,-1,4,142
o20,15/4/2023 17:00,15/4/2023,17:00,55,-1,-1,-1,-1,-1,4,111
37t,15/4/2023 17:00,15/4/2023,17:00,107,138,87,-1,-1,4,5,217
o22,15/4/2023 17:00,15/4/2023,17:00,47,-1,-1,-1,-1,-1,3,88
44t,15/4/2023 17:00,15/4/2023,17:00,39,63,23,0.02,4,-1,3,55
14t,15/4/2023 17:00,15/4/2023,17:00,54,-1,-1,2.05,27,-1,4,109
o21,15/4/2023 17:00,15/4/2023,17:00,83,-1,-1,-1,-1,-1,4,182
o27,15/4/2023 17:00,15/4/2023,17:00,66,-1,-1,-1,-1,-1,4,139
o10,15/4/2023 17:00,15/4/2023,17:00,60,-1,-1,-1,-1,-1,4,124
97t,15/4/2023 17:00,15/4/2023,17:00,76,106,72,0.52,9,1,4,164
o29,15/4/2023 17:00,15/4/2023,17:00,80,-1,-1,-1,-1,-1,4,175
02t,15/4/2023 18:00,15/4/2023,18:00,59,84,-1,-1,1,-1,4,121
03t,15/4/2023 18:00,15/4/2023,18:00,64,-1,-1,-1,-1,-1,4,134
05t,15/4/2023 18:00,15/4/2023,18:00,55,-1,-1,-1,-1,-1,4,111
10t,15/4/2023 18:00,15/4/2023,18:00,48,-1,-1,-1,-1,-1,3,92
11t,15/4/2023 18:00,15/4/2023,18:00,55,-1,-1,-1,-1,-1,4,111
12t,15/4/2023 18:00,15/4/2023,18:00,55,-1,-1,-1,-1,-1,4,111
50t,15/4/2023 18:00,15/4/2023,18:00,54,-1,-1,-1,-1,-1,4,109
52t,15/4/2023 18:00,15/4/2023,18:00,55,67,-1,-1,-1,-1,4,111
53t,15/4/2023 18:00,15/4/2023,18:00,50,-1,-1,-1,-1,-1,3,100
54t,15/4/2023 18:00,15/4/2023,18:00,67,99,-1,0.84,19,-1,4,142
59t,15/4/2023 18:00,15/4/2023,18:00,46,73,58,-1,-1,-1,3,84
61t,15/4/2023 18:00,15/4/2023,18:00,45,-1,-1,-1,-1,-1,3,80
bkp100t,15/4/2023 18:00,15/4/2023,18:00,69,-1,-1,-1,-1,-1,4,147
bkp101t,15/4/2023 18:00,15/4/2023,18:00,57,-1,-1,-1,-1,-1,4,116
bkp102t,15/4/2023 18:00,15/4/2023,18:00,54,-1,-1,-1,-1,-1,4,109
bkp103t,15/4/2023 18:00,15/4/2023,18:00,61,-1,-1,-1,-1,-1,4,126
bkp104t,15/4/2023 18:00,15/4/2023,18:00,49,-1,-1,-1,-1,-1,3,96
bkp105t,15/4/2023 18:00,15/4/2023,18:00,56,-1,-1,-1,-1,-1,4,114
bkp56t,15/4/2023 18:00,15/4/2023,18:00,49,-1,-1,-1,-1,-1,3,96
bkp57t,15/4/2023 18:00,15/4/2023,18:00,44,-1,-1,-1,-1,-1,3,76
bkp58t,15/4/2023 18:00,15/4/2023,18:00,50,-1,-1,-1,-1,-1,3,100
bkp59t,15/4/2023 18:00,15/4/2023,18:00,49,-1,-1,-1,-1,-1,3,96
bkp60t,15/4/2023 18:00,15/4/2023,18:00,51,-1,-1,-1,-1,-1,4,101
bkp63t,15/4/2023 18:00,15/4/2023,18:00,52,-1,-1,-1,-1,-1,4,104
bkp64t,15/4/2023 18:00,15/4/2023,18:00,57,-1,-1,-1,-1,-1,4,116
bkp65t,15/4/2023 18:00,15/4/2023,18:00,65,-1,-1,-1,-1,-1,4,137
bkp66t,15/4/2023 18:00,15/4/2023,18:00,55,-1,-1,-1,-1,-1,4,111
bkp67t,15/4/2023 18:00,15/4/2023,18:00,81,-1,-1,-1,-1,-1,4,177
bkp69t,15/4/2023 18:00,15/4/2023,18:00,57,-1,-1,-1,-1,-1,4,116
bkp70t,15/4/2023 18:00,15/4/2023,18:00,51,-1,-1,-1,-1,-1,4,101
bkp71t,15/4/2023 18:00,15/4/2023,18:00,49,-1,-1,-1,-1,-1,3,96
bkp72t,15/4/2023 18:00,15/4/2023,18:00,59,-1,-1,-1,-1,-1,4,121
bkp73t,15/4/2023 18:00,15/4/2023,18:00,64,-1,-1,-1,-1,-1,4,134
bkp74t,15/4/2023 18:00,15/4/2023,18:00,50,-1,-1,-1,-1,-1,3,100
bkp75t,15/4/2023 18:00,15/4/2023,18:00,51,-1,-1,-1,-1,-1,4,101
bkp77t,15/4/2023 18:00,15/4/2023,18:00,53,-1,-1,-1,-1,-1,4,106
bkp78t,15/4/2023 18:00,15/4/2023,18:00,55,-1,-1,-1,-1,-1,4,111
bkp79t,15/4/2023 18:00,15/4/2023,18:00,54,-1,-1,-1,-1,-1,4,109
bkp80t,15/4/2023 18:00,15/4/2023,18:00,52,-1,-1,-1,-1,-1,4,104
bkp81t,15/4/2023 18:00,15/4/2023,18:00,59,-1,-1,-1,-1,-1,4,121
bkp82t,15/4/2023 18:00,15/4/2023,18:00,52,-1,-1,-1,-1,-1,4,104
bkp83t,15/4/2023 18:00,15/4/2023,18:00,63,-1,-1,-1,-1,-1,4,131
bkp84t,15/4/2023 18:00,15/4/2023,18:00,59,-1,-1,-1,-1,-1,4,121
bkp85t,15/4/2023 18:00,15/4/2023,18:00,69,-1,-1,-1,-1,-1,4,147
bkp86t,15/4/2023 18:00,15/4/2023,18:00,58,-1,-1,-1,-1,-1,4,119
bkp87t,15/4/2023 18:00,15/4/2023,18:00,60,-1,-1,-1,-1,-1,4,124
bkp88t,15/4/2023 18:00,15/4/2023,18:00,56,-1,-1,-1,-1,-1,4,114
bkp89t,15/4/2023 18:00,15/4/2023,18:00,57,-1,-1,-1,-1,-1,4,116
bkp90t,15/4/2023 18:00,15/4/2023,18:00,55,-1,-1,-1,-1,-1,4,111
bkp91t,15/4/2023 18:00,15/4/2023,18:00,53,-1,-1,-1,-1,-1,4,106
bkp92t,15/4/2023 18:00,15/4/2023,18:00,65,-1,-1,-1,-1,-1,4,137
bkp93t,15/4/2023 18:00,15/4/2023,18:00,50,-1,-1,-1,-1,-1,3,100
bkp94t,15/4/2023 18:00,15/4/2023,18:00,66,-1,-1,-1,-1,-1,4,139
bkp95t,15/4/2023 18:00,15/4/2023,18:00,59,-1,-1,-1,-1,-1,4,121
bkp96t,15/4/2023 18:00,15/4/2023,18:00,48,-1,-1,-1,-1,-1,3,92
bkp97t,15/4/2023 18:00,15/4/2023,18:00,58,-1,-1,-1,-1,-1,4,119
bkp98t,15/4/2023 18:00,15/4/2023,18:00,53,-1,-1,-1,-1,-1,4,106
bkp99t,15/4/2023 18:00,15/4/2023,18:00,47,-1,-1,-1,-1,-1,3,88
o26,15/4/2023 18:00,15/4/2023,18:00,60,-1,-1,-1,-1,-1,4,124
94t,15/4/2023 18:00,15/4/2023,18:00,84,121,56,0.76,26,2,4,185
46t,15/4/2023 18:00,15/4/2023,18:00,61,-1,-1,-1,-1,-1,4,126
100t,15/4/2023 18:00,15/4/2023,18:00,46,66,28,0.46,11,1,3,84
60t,15/4/2023 18:00,15/4/2023,18:00,49,98,36,-1,-1,-1,3,96
32t,15/4/2023 18:00,15/4/2023,18:00,53,-1,-1,-1,-1,-1,4,106
33t,15/4/2023 18:00,15/4/2023,18:00,48,-1,-1,-1,-1,-1,3,92
34t,15/4/2023 18:00,15/4/2023,18:00,47,-1,58,-1,-1,-1,3,88
o23,15/4/2023 18:00,15/4/2023,18:00,80,-1,-1,-1,-1,-1,4,175
o28,15/4/2023 18:00,15/4/2023,18:00,65,-1,-1,-1,-1,-1,4,137
93t,15/4/2023 18:00,15/4/2023,18:00,38,72,47,0.29,-1,1,3,51
87t,15/4/2023 18:00,15/4/2023,18:00,42,57,35,0.28,0,0,3,67
76t,15/4/2023 18:00,15/4/2023,18:00,73,105,-1,-1,-1,-1,4,157
o59,15/4/2023 18:00,15/4/2023,18:00,63,-1,-1,-1,-1,-1,4,131
81t,15/4/2023 18:00,15/4/2023,18:00,62,90,-1,-1,-1,-1,4,129
88t,15/4/2023 18:00,15/4/2023,18:00,59,89,52,0.31,10,1,4,121
47t,15/4/2023 18:00,15/4/2023,18:00,53,-1,56,0.83,81,2,4,106
89t,15/4/2023 18:00,15/4/2023,18:00,25,60,37,0.75,0,4,2,33
41t,15/4/2023 18:00,15/4/2023,18:00,70,-1,-1,-1,-1,-1,4,149
13t,15/4/2023 18:00,15/4/2023,18:00,49,70,66,0.64,8,0,3,96
22t,15/4/2023 18:00,15/4/2023,18:00,50,74,-1,-1,-1,-1,3,100
62t,15/4/2023 18:00,15/4/2023,18:00,36,60,-1,-1,-1,-1,2,48
